SBERP;0;20211004;100110;315.330000000;20
SBERP;0;20211004;100110;315.330000000;20
SBERP;0;20211004;100110;315.330000000;20
SBERP;0;20211004;100110;315.330000000;20
SBERP;0;20211004;100110;315.260000000;50
SBERP;0;20211004;100110;315.260000000;40
SBERP;0;20211004;100110;315.480000000;90
SBERP;0;20211004;100110;315.490000000;60
SBERP;0;20211004;100112;315.380000000;50
SBERP;0;20211004;100114;315.620000000;10
SBERP;0;20211004;100118;315.620000000;490
SBERP;0;20211004;100118;315.630000000;490
SBERP;0;20211004;100118;315.640000000;200
SBERP;0;20211004;100118;315.620000000;490
SBERP;0;20211004;100118;315.610000000;490
SBERP;0;20211004;100118;315.600000000;490
SBERP;0;20211004;100118;315.730000000;10
SBERP;0;20211004;100121;315.730000000;10
SBERP;0;20211004;100123;315.680000000;30
SBERP;0;20211004;100123;315.690000000;230
SBERP;0;20211004;100130;315.520000000;10
SBERP;0;20211004;100131;315.520000000;10
SBERP;0;20211004;100133;315.680000000;10
SBERP;0;20211004;100134;315.520000000;40
SBERP;0;20211004;100137;315.750000000;10
SBERP;0;20211004;100143;315.710000000;30
SBERP;0;20211004;100145;315.740000000;490
SBERP;0;20211004;100145;315.750000000;480
SBERP;0;20211004;100145;315.760000000;860
SBERP;0;20211004;100145;315.760000000;170
SBERP;0;20211004;100146;315.580000000;500
SBERP;0;20211004;100146;315.550000000;900
SBERP;0;20211004;100146;315.550000000;600
SBERP;0;20211004;100149;315.550000000;220
SBERP;0;20211004;100149;315.700000000;100
SBERP;0;20211004;100151;315.520000000;480
SBERP;0;20211004;100151;315.460000000;100
SBERP;0;20211004;100152;315.430000000;220
SBERP;0;20211004;100153;315.540000000;60
SBERP;0;20211004;100155;315.530000000;10
SBERP;0;20211004;100156;315.540000000;10
SBERP;0;20211004;100159;315.550000000;220
SBERP;0;20211004;100159;315.590000000;500
SBERP;0;20211004;100159;315.590000000;490
SBERP;0;20211004;100159;315.640000000;860
SBERP;0;20211004;100159;315.650000000;650
SBERP;0;20211004;100159;315.650000000;280
SBERP;0;20211004;100202;315.640000000;10
SBERP;0;20211004;100207;315.500000000;20
SBERP;0;20211004;100209;315.500000000;50
SBERP;0;20211004;100214;315.550000000;60
SBERP;0;20211004;100220;315.630000000;490
SBERP;0;20211004;100224;315.630000000;20
SBERP;0;20211004;100225;315.550000000;10
SBERP;0;20211004;100235;315.590000000;10
SBERP;0;20211004;100235;315.550000000;110
SBERP;0;20211004;100239;315.600000000;20
SBERP;0;20211004;100242;315.600000000;480
SBERP;0;20211004;100242;315.550000000;40
SBERP;0;20211004;100243;315.590000000;50
SBERP;0;20211004;100243;315.630000000;220
SBERP;0;20211004;100245;315.700000000;10
SBERP;0;20211004;100247;315.700000000;80
SBERP;0;20211004;100249;315.990000000;10
SBERP;0;20211004;100251;315.820000000;10
SBERP;0;20211004;100252;315.820000000;10
SBERP;0;20211004;100300;316.000000000;10
SBERP;0;20211004;100304;315.980000000;40
SBERP;0;20211004;100309;315.840000000;80
SBERP;0;20211004;100311;316.010000000;250
SBERP;0;20211004;100322;316.000000000;10
SBERP;0;20211004;100322;316.000000000;10
SBERP;0;20211004;100323;315.970000000;10
SBERP;0;20211004;100326;316.100000000;140
SBERP;0;20211004;100326;316.210000000;360
SBERP;0;20211004;100330;316.020000000;10
SBERP;0;20211004;100334;316.180000000;10
SBERP;0;20211004;100334;316.180000000;10
SBERP;0;20211004;100339;316.090000000;200
SBERP;0;20211004;100339;316.170000000;490
SBERP;0;20211004;100339;316.180000000;480
SBERP;0;20211004;100339;316.190000000;490
SBERP;0;20211004;100339;316.200000000;500
SBERP;0;20211004;100339;316.210000000;140
SBERP;0;20211004;100339;316.230000000;10
SBERP;0;20211004;100339;316.300000000;10
SBERP;0;20211004;100339;316.370000000;10
SBERP;0;20211004;100339;316.370000000;30
SBERP;0;20211004;100339;316.420000000;390
SBERP;0;20211004;100339;316.450000000;10
SBERP;0;20211004;100339;316.450000000;440
SBERP;0;20211004;100339;316.250000000;10
SBERP;0;20211004;100341;316.180000000;220
SBERP;0;20211004;100341;316.220000000;60
SBERP;0;20211004;100341;316.220000000;800
SBERP;0;20211004;100341;316.220000000;500
SBERP;0;20211004;100341;316.230000000;440
SBERP;0;20211004;100341;316.250000000;490
SBERP;0;20211004;100341;316.260000000;500
SBERP;0;20211004;100341;316.270000000;270
SBERP;0;20211004;100343;316.270000000;490
SBERP;0;20211004;100343;316.280000000;10
SBERP;0;20211004;100344;316.140000000;20
SBERP;0;20211004;100352;316.220000000;10
SBERP;0;20211004;100355;316.210000000;10
SBERP;0;20211004;100358;316.200000000;1000
SBERP;0;20211004;100358;316.200000000;560
SBERP;0;20211004;100358;316.210000000;660
SBERP;0;20211004;100358;316.210000000;450
SBERP;0;20211004;100358;316.230000000;500
SBERP;0;20211004;100358;316.230000000;730
SBERP;0;20211004;100358;316.290000000;1560
SBERP;0;20211004;100358;316.400000000;10
SBERP;0;20211004;100359;316.470000000;50
SBERP;0;20211004;100400;316.510000000;20
SBERP;0;20211004;100400;316.510000000;10
SBERP;0;20211004;100400;316.510000000;10
SBERP;0;20211004;100400;316.510000000;10
SBERP;0;20211004;100400;316.510000000;20
SBERP;0;20211004;100400;316.510000000;30
SBERP;0;20211004;100400;316.570000000;180
SBERP;0;20211004;100400;316.570000000;50
SBERP;0;20211004;100400;316.570000000;10
SBERP;0;20211004;100400;316.570000000;20
SBERP;0;20211004;100400;316.570000000;30
SBERP;0;20211004;100400;316.570000000;600
SBERP;0;20211004;100400;316.570000000;890
SBERP;0;20211004;100400;316.610000000;10
SBERP;0;20211004;100401;316.630000000;10
SBERP;0;20211004;100402;316.650000000;10
SBERP;0;20211004;100403;316.500000000;2000
SBERP;0;20211004;100408;316.070000000;470
SBERP;0;20211004;100408;316.070000000;250
SBERP;0;20211004;100408;316.070000000;540
SBERP;0;20211004;100408;316.000000000;10
SBERP;0;20211004;100408;316.000000000;2990
SBERP;0;20211004;100408;316.000000000;1010
SBERP;0;20211004;100408;316.000000000;10
SBERP;0;20211004;100408;315.830000000;300
SBERP;0;20211004;100409;316.130000000;1350
SBERP;0;20211004;100409;316.140000000;500
SBERP;0;20211004;100409;316.140000000;500
SBERP;0;20211004;100409;316.140000000;860
SBERP;0;20211004;100409;316.140000000;220
SBERP;0;20211004;100409;316.150000000;190
SBERP;0;20211004;100409;316.170000000;500
SBERP;0;20211004;100409;316.170000000;500
SBERP;0;20211004;100409;316.190000000;370
SBERP;0;20211004;100409;316.190000000;860
SBERP;0;20211004;100409;316.290000000;160
SBERP;0;20211004;100409;316.290000000;160
SBERP;0;20211004;100409;316.300000000;160
SBERP;0;20211004;100409;316.310000000;160
SBERP;0;20211004;100409;316.350000000;450
SBERP;0;20211004;100410;315.870000000;40
SBERP;0;20211004;100411;316.130000000;10
SBERP;0;20211004;100416;316.180000000;100
SBERP;0;20211004;100418;316.130000000;10
SBERP;0;20211004;100419;316.190000000;1000
SBERP;0;20211004;100419;316.190000000;30
SBERP;0;20211004;100419;316.190000000;660
SBERP;0;20211004;100420;316.120000000;30
SBERP;0;20211004;100421;316.160000000;50
SBERP;0;20211004;100427;316.170000000;10
SBERP;0;20211004;100427;316.170000000;320
SBERP;0;20211004;100434;316.230000000;30
SBERP;0;20211004;100434;316.230000000;170
SBERP;0;20211004;100435;316.230000000;320
SBERP;0;20211004;100435;316.250000000;500
SBERP;0;20211004;100435;316.220000000;490
SBERP;0;20211004;100439;316.310000000;30
SBERP;0;20211004;100441;316.310000000;580
SBERP;0;20211004;100441;316.330000000;490
SBERP;0;20211004;100441;316.460000000;270
SBERP;0;20211004;100441;316.480000000;1170
SBERP;0;20211004;100441;316.490000000;640
SBERP;0;20211004;100441;316.500000000;10
SBERP;0;20211004;100441;316.530000000;830
SBERP;0;20211004;100441;316.540000000;1010
SBERP;0;20211004;100441;316.300000000;30
SBERP;0;20211004;100441;316.200000000;350
SBERP;0;20211004;100448;316.300000000;460
SBERP;0;20211004;100448;316.300000000;10
SBERP;0;20211004;100448;316.360000000;450
SBERP;0;20211004;100448;316.510000000;130
SBERP;0;20211004;100448;316.520000000;270
SBERP;0;20211004;100448;316.530000000;540
SBERP;0;20211004;100448;316.530000000;500
SBERP;0;20211004;100448;316.630000000;2640
SBERP;0;20211004;100448;316.290000000;440
SBERP;0;20211004;100448;316.290000000;50
SBERP;0;20211004;100448;316.280000000;250
SBERP;0;20211004;100448;316.280000000;240
SBERP;0;20211004;100448;316.270000000;450
SBERP;0;20211004;100448;316.270000000;40
SBERP;0;20211004;100448;316.280000000;10
SBERP;0;20211004;100450;316.600000000;10
SBERP;0;20211004;100451;316.380000000;590
SBERP;0;20211004;100453;316.600000000;20
SBERP;0;20211004;100454;316.600000000;10
SBERP;0;20211004;100457;316.600000000;10
SBERP;0;20211004;100457;316.390000000;20
SBERP;0;20211004;100500;316.570000000;20
SBERP;0;20211004;100503;316.370000000;10
SBERP;0;20211004;100506;316.570000000;10
SBERP;0;20211004;100507;316.570000000;10
SBERP;0;20211004;100509;316.400000000;10
SBERP;0;20211004;100510;316.370000000;1260
SBERP;0;20211004;100510;316.330000000;500
SBERP;0;20211004;100510;316.330000000;90
SBERP;0;20211004;100510;316.330000000;770
SBERP;0;20211004;100510;316.330000000;10
SBERP;0;20211004;100510;316.520000000;10
SBERP;0;20211004;100511;316.510000000;20
SBERP;0;20211004;100511;316.520000000;50
SBERP;0;20211004;100514;316.580000000;10
SBERP;0;20211004;100515;316.520000000;480
SBERP;0;20211004;100520;316.500000000;20
SBERP;0;20211004;100520;316.390000000;10
SBERP;0;20211004;100520;316.390000000;10
SBERP;0;20211004;100520;316.300000000;10
SBERP;0;20211004;100524;316.460000000;10
SBERP;0;20211004;100526;316.490000000;10
SBERP;0;20211004;100526;316.500000000;10
SBERP;0;20211004;100530;316.510000000;30
SBERP;0;20211004;100530;316.400000000;20
SBERP;0;20211004;100535;316.630000000;30
SBERP;0;20211004;100536;316.400000000;320
SBERP;0;20211004;100546;316.400000000;60
SBERP;0;20211004;100546;316.510000000;70
SBERP;0;20211004;100549;316.490000000;250
SBERP;0;20211004;100549;316.500000000;10
SBERP;0;20211004;100550;316.500000000;30
SBERP;0;20211004;100551;316.510000000;10
SBERP;0;20211004;100600;316.310000000;500
SBERP;0;20211004;100600;316.310000000;860
SBERP;0;20211004;100600;316.310000000;500
SBERP;0;20211004;100600;316.300000000;40
SBERP;0;20211004;100600;316.270000000;20
SBERP;0;20211004;100600;316.260000000;230
SBERP;0;20211004;100600;316.240000000;110
SBERP;0;20211004;100601;316.230000000;10
SBERP;0;20211004;100602;316.480000000;140
SBERP;0;20211004;100605;316.500000000;500
SBERP;0;20211004;100605;316.500000000;490
SBERP;0;20211004;100605;316.500000000;660
SBERP;0;20211004;100605;316.550000000;10
SBERP;0;20211004;100605;316.600000000;380
SBERP;0;20211004;100605;316.590000000;130
SBERP;0;20211004;100605;316.610000000;100
SBERP;0;20211004;100605;316.420000000;40
SBERP;0;20211004;100605;316.610000000;10
SBERP;0;20211004;100608;316.490000000;10
SBERP;0;20211004;100610;316.610000000;10
SBERP;0;20211004;100610;316.500000000;10
SBERP;0;20211004;100616;316.600000000;100
SBERP;0;20211004;100616;316.610000000;750
SBERP;0;20211004;100616;316.610000000;220
SBERP;0;20211004;100616;316.610000000;100
SBERP;0;20211004;100621;316.530000000;730
SBERP;0;20211004;100623;316.610000000;10
SBERP;0;20211004;100624;316.500000000;100
SBERP;0;20211004;100624;316.480000000;10
SBERP;0;20211004;100625;316.550000000;10
SBERP;0;20211004;100626;316.450000000;150
SBERP;0;20211004;100626;316.610000000;20
SBERP;0;20211004;100627;316.440000000;170
SBERP;0;20211004;100627;316.610000000;50
SBERP;0;20211004;100629;316.610000000;10
SBERP;0;20211004;100629;316.610000000;10
SBERP;0;20211004;100632;316.600000000;70
SBERP;0;20211004;100632;316.600000000;40
SBERP;0;20211004;100634;316.480000000;530
SBERP;0;20211004;100634;316.480000000;470
SBERP;0;20211004;100636;316.500000000;200
SBERP;0;20211004;100637;316.550000000;10
SBERP;0;20211004;100637;316.480000000;230
SBERP;0;20211004;100637;316.610000000;10
SBERP;0;20211004;100648;316.610000000;130
SBERP;0;20211004;100650;316.610000000;10
SBERP;0;20211004;100651;316.610000000;1520
SBERP;0;20211004;100651;316.610000000;530
SBERP;0;20211004;100651;316.610000000;450
SBERP;0;20211004;100651;316.610000000;1250
SBERP;0;20211004;100651;316.650000000;440
SBERP;0;20211004;100651;316.660000000;10
SBERP;0;20211004;100651;316.670000000;100
SBERP;0;20211004;100651;316.670000000;100
SBERP;0;20211004;100651;316.620000000;500
SBERP;0;20211004;100651;316.620000000;500
SBERP;0;20211004;100651;316.620000000;860
SBERP;0;20211004;100651;316.670000000;270
SBERP;0;20211004;100651;316.680000000;10
SBERP;0;20211004;100651;316.720000000;350
SBERP;0;20211004;100651;316.720000000;320
SBERP;0;20211004;100651;316.730000000;820
SBERP;0;20211004;100651;316.750000000;160
SBERP;0;20211004;100651;316.760000000;160
SBERP;0;20211004;100651;316.770000000;160
SBERP;0;20211004;100651;316.780000000;160
SBERP;0;20211004;100651;316.800000000;20
SBERP;0;20211004;100651;316.810000000;10
SBERP;0;20211004;100651;316.940000000;10
SBERP;0;20211004;100651;316.950000000;100
SBERP;0;20211004;100651;316.960000000;130
SBERP;0;20211004;100651;316.970000000;1000
SBERP;0;20211004;100651;317.000000000;50
SBERP;0;20211004;100651;317.000000000;100
SBERP;0;20211004;100651;317.000000000;10
SBERP;0;20211004;100651;317.000000000;10
SBERP;0;20211004;100651;317.010000000;400
SBERP;0;20211004;100651;317.020000000;160
SBERP;0;20211004;100651;317.020000000;210
SBERP;0;20211004;100651;317.050000000;50
SBERP;0;20211004;100652;316.640000000;500
SBERP;0;20211004;100652;316.840000000;220
SBERP;0;20211004;100652;316.610000000;10
SBERP;0;20211004;100652;316.630000000;10
SBERP;0;20211004;100658;316.510000000;10
SBERP;0;20211004;100700;316.630000000;10
SBERP;0;20211004;100701;316.630000000;10
SBERP;0;20211004;100701;316.630000000;10
SBERP;0;20211004;100701;316.620000000;490
SBERP;0;20211004;100701;316.630000000;160
SBERP;0;20211004;100701;316.630000000;500
SBERP;0;20211004;100701;316.630000000;3300
SBERP;0;20211004;100703;316.470000000;10
SBERP;0;20211004;100703;316.470000000;20
SBERP;0;20211004;100703;316.470000000;30
SBERP;0;20211004;100703;316.470000000;50
SBERP;0;20211004;100703;316.470000000;460
SBERP;0;20211004;100704;316.300000000;10
SBERP;0;20211004;100705;316.460000000;500
SBERP;0;20211004;100705;316.460000000;260
SBERP;0;20211004;100707;316.430000000;10
SBERP;0;20211004;100709;316.200000000;150
SBERP;0;20211004;100709;316.370000000;10
SBERP;0;20211004;100710;316.210000000;10
SBERP;0;20211004;100713;316.360000000;10
SBERP;0;20211004;100717;316.340000000;10
SBERP;0;20211004;100719;316.330000000;40
SBERP;0;20211004;100721;316.210000000;10
SBERP;0;20211004;100721;316.350000000;10
SBERP;0;20211004;100722;316.370000000;10
SBERP;0;20211004;100727;316.390000000;10
SBERP;0;20211004;100731;316.380000000;10
SBERP;0;20211004;100732;316.390000000;10
SBERP;0;20211004;100733;316.390000000;10
SBERP;0;20211004;100734;316.400000000;10
SBERP;0;20211004;100735;316.240000000;20
SBERP;0;20211004;100735;316.380000000;100
SBERP;0;20211004;100739;316.380000000;10
SBERP;0;20211004;100742;316.400000000;460
SBERP;0;20211004;100742;316.400000000;10
SBERP;0;20211004;100742;316.400000000;230
SBERP;0;20211004;100748;316.380000000;10
SBERP;0;20211004;100749;316.380000000;10
SBERP;0;20211004;100750;316.380000000;10
SBERP;0;20211004;100751;316.250000000;230
SBERP;0;20211004;100754;316.380000000;10
SBERP;0;20211004;100754;316.380000000;10
SBERP;0;20211004;100757;316.370000000;10
SBERP;0;20211004;100800;316.370000000;10
SBERP;0;20211004;100801;316.220000000;40
SBERP;0;20211004;100801;316.200000000;1850
SBERP;0;20211004;100801;316.200000000;100
SBERP;0;20211004;100801;316.200000000;20
SBERP;0;20211004;100801;316.110000000;10
SBERP;0;20211004;100801;316.110000000;100
SBERP;0;20211004;100801;316.110000000;440
SBERP;0;20211004;100801;316.110000000;160
SBERP;0;20211004;100802;316.290000000;90
SBERP;0;20211004;100804;316.290000000;20
SBERP;0;20211004;100805;316.100000000;10
SBERP;0;20211004;100808;316.100000000;30
SBERP;0;20211004;100808;316.100000000;10
SBERP;0;20211004;100811;316.220000000;20
SBERP;0;20211004;100816;316.230000000;10
SBERP;0;20211004;100830;316.100000000;10
SBERP;0;20211004;100838;316.200000000;40
SBERP;0;20211004;100839;316.240000000;120
SBERP;0;20211004;100844;316.240000000;490
SBERP;0;20211004;100849;316.130000000;230
SBERP;0;20211004;100855;316.100000000;40
SBERP;0;20211004;100855;316.100000000;60
SBERP;0;20211004;100856;316.230000000;30
SBERP;0;20211004;100857;316.100000000;10
SBERP;0;20211004;100858;316.230000000;10
SBERP;0;20211004;100859;316.240000000;10
SBERP;0;20211004;100859;316.240000000;10
SBERP;0;20211004;100901;316.100000000;10
SBERP;0;20211004;100901;316.060000000;10
SBERP;0;20211004;100902;316.220000000;10
SBERP;0;20211004;100905;316.210000000;10
SBERP;0;20211004;100907;316.200000000;490
SBERP;0;20211004;100907;316.200000000;90
SBERP;0;20211004;100907;316.210000000;100
SBERP;0;20211004;100907;316.220000000;210
SBERP;0;20211004;100907;316.230000000;40
SBERP;0;20211004;100907;316.230000000;70
SBERP;0;20211004;100908;316.070000000;500
SBERP;0;20211004;100910;316.200000000;100
SBERP;0;20211004;100911;316.200000000;30
SBERP;0;20211004;100913;316.100000000;10
SBERP;0;20211004;100913;316.040000000;10
SBERP;0;20211004;100923;316.100000000;10
SBERP;0;20211004;100925;316.020000000;10
SBERP;0;20211004;100925;316.100000000;490
SBERP;0;20211004;100926;316.040000000;500
SBERP;0;20211004;100927;316.160000000;10
SBERP;0;20211004;100932;316.050000000;10
SBERP;0;20211004;100939;316.150000000;10
SBERP;0;20211004;100939;316.050000000;10
SBERP;0;20211004;100942;316.060000000;10
SBERP;0;20211004;100942;316.150000000;20
SBERP;0;20211004;100942;316.160000000;440
SBERP;0;20211004;100942;316.160000000;350
SBERP;0;20211004;100942;316.160000000;350
SBERP;0;20211004;100942;316.160000000;300
SBERP;0;20211004;100942;316.160000000;210
SBERP;0;20211004;100942;316.160000000;10
SBERP;0;20211004;100945;316.150000000;30
SBERP;0;20211004;100952;316.150000000;10
SBERP;0;20211004;100958;316.200000000;10
SBERP;0;20211004;101000;316.200000000;260
SBERP;0;20211004;101000;316.250000000;10
SBERP;0;20211004;101000;316.150000000;500
SBERP;0;20211004;101002;316.150000000;40
SBERP;0;20211004;101002;316.150000000;660
SBERP;0;20211004;101004;316.250000000;610
SBERP;0;20211004;101004;316.250000000;380
SBERP;0;20211004;101004;316.260000000;150
SBERP;0;20211004;101007;316.290000000;10
SBERP;0;20211004;101008;316.170000000;500
SBERP;0;20211004;101008;316.170000000;500
SBERP;0;20211004;101008;316.170000000;30
SBERP;0;20211004;101008;316.170000000;270
SBERP;0;20211004;101008;316.140000000;250
SBERP;0;20211004;101008;316.130000000;220
SBERP;0;20211004;101008;316.130000000;30
SBERP;0;20211004;101008;316.130000000;220
SBERP;0;20211004;101008;316.120000000;30
SBERP;0;20211004;101008;316.120000000;220
SBERP;0;20211004;101008;316.110000000;250
SBERP;0;20211004;101008;316.100000000;250
SBERP;0;20211004;101008;316.090000000;10
SBERP;0;20211004;101008;316.090000000;240
SBERP;0;20211004;101008;316.080000000;10
SBERP;0;20211004;101008;316.080000000;240
SBERP;0;20211004;101008;316.070000000;220
SBERP;0;20211004;101008;316.070000000;250
SBERP;0;20211004;101008;316.060000000;10
SBERP;0;20211004;101008;316.060000000;250
SBERP;0;20211004;101008;316.050000000;10
SBERP;0;20211004;101008;316.050000000;100
SBERP;0;20211004;101008;316.050000000;250
SBERP;0;20211004;101008;316.040000000;80
SBERP;0;20211004;101008;316.040000000;250
SBERP;0;20211004;101008;316.030000000;80
SBERP;0;20211004;101008;316.030000000;140
SBERP;0;20211004;101008;316.030000000;250
SBERP;0;20211004;101011;316.180000000;950
SBERP;0;20211004;101011;316.180000000;10
SBERP;0;20211004;101014;316.210000000;10
SBERP;0;20211004;101015;316.180000000;10
SBERP;0;20211004;101015;316.200000000;10
SBERP;0;20211004;101015;316.180000000;220
SBERP;0;20211004;101019;316.170000000;10
SBERP;0;20211004;101026;316.060000000;10
SBERP;0;20211004;101034;316.060000000;130
SBERP;0;20211004;101034;316.060000000;40
SBERP;0;20211004;101037;316.060000000;10
SBERP;0;20211004;101037;316.170000000;10
SBERP;0;20211004;101039;316.170000000;10
SBERP;0;20211004;101039;316.030000000;10
SBERP;0;20211004;101040;316.030000000;10
SBERP;0;20211004;101042;316.030000000;950
SBERP;0;20211004;101042;316.020000000;10
SBERP;0;20211004;101042;316.010000000;1190
SBERP;0;20211004;101042;316.010000000;10
SBERP;0;20211004;101042;316.000000000;10
SBERP;0;20211004;101042;316.000000000;50
SBERP;0;20211004;101042;316.000000000;18750
SBERP;0;20211004;101042;316.000000000;1250
SBERP;0;20211004;101042;316.000000000;10
SBERP;0;20211004;101042;316.000000000;10
SBERP;0;20211004;101042;316.000000000;100
SBERP;0;20211004;101042;316.000000000;140
SBERP;0;20211004;101042;316.000000000;70
SBERP;0;20211004;101042;315.980000000;250
SBERP;0;20211004;101042;315.970000000;250
SBERP;0;20211004;101042;315.960000000;250
SBERP;0;20211004;101042;316.010000000;40
SBERP;0;20211004;101042;316.010000000;150
SBERP;0;20211004;101042;316.010000000;130
SBERP;0;20211004;101042;316.010000000;170
SBERP;0;20211004;101042;315.900000000;10
SBERP;0;20211004;101042;315.890000000;20
SBERP;0;20211004;101042;315.880000000;20
SBERP;0;20211004;101042;315.840000000;250
SBERP;0;20211004;101042;315.830000000;160
SBERP;0;20211004;101042;315.830000000;250
SBERP;0;20211004;101042;315.820000000;10
SBERP;0;20211004;101042;315.820000000;250
SBERP;0;20211004;101042;315.810000000;250
SBERP;0;20211004;101042;315.800000000;250
SBERP;0;20211004;101042;315.790000000;250
SBERP;0;20211004;101042;315.780000000;250
SBERP;0;20211004;101042;315.780000000;1030
SBERP;0;20211004;101042;315.900000000;310
SBERP;0;20211004;101049;315.830000000;10
SBERP;0;20211004;101049;315.830000000;90
SBERP;0;20211004;101049;315.830000000;250
SBERP;0;20211004;101051;315.880000000;50
SBERP;0;20211004;101052;315.880000000;100
SBERP;0;20211004;101052;315.790000000;10
SBERP;0;20211004;101052;315.880000000;10
SBERP;0;20211004;101053;315.880000000;10
SBERP;0;20211004;101100;315.800000000;100
SBERP;0;20211004;101100;315.910000000;500
SBERP;0;20211004;101115;315.790000000;10
SBERP;0;20211004;101115;315.790000000;220
SBERP;0;20211004;101120;315.890000000;20
SBERP;0;20211004;101124;315.800000000;60
SBERP;0;20211004;101124;315.800000000;320
SBERP;0;20211004;101124;315.800000000;500
SBERP;0;20211004;101124;315.790000000;280
SBERP;0;20211004;101124;315.730000000;250
SBERP;0;20211004;101124;315.720000000;250
SBERP;0;20211004;101124;315.720000000;100
SBERP;0;20211004;101124;315.710000000;250
SBERP;0;20211004;101124;315.700000000;10
SBERP;0;20211004;101124;315.700000000;250
SBERP;0;20211004;101124;315.690000000;250
SBERP;0;20211004;101124;315.680000000;250
SBERP;0;20211004;101124;315.670000000;230
SBERP;0;20211004;101124;315.880000000;50
SBERP;0;20211004;101130;315.800000000;110
SBERP;0;20211004;101131;315.880000000;10
SBERP;0;20211004;101131;315.730000000;30
SBERP;0;20211004;101135;315.890000000;10
SBERP;0;20211004;101138;315.890000000;100
SBERP;0;20211004;101145;315.850000000;10
SBERP;0;20211004;101148;315.860000000;50
SBERP;0;20211004;101156;315.850000000;10
